41.834461,123.41892,#1
41.824796,123.39831,#2
41.768178,123.36665,#3
41.765482,123.39343,#4
41.775932,123.39819,#5
41.783473,123.40883,#6
41.786957,123.41544,#7
41.789112,123.41755,#8
41.795104,123.44706,#9
41.767266,123.44011,#10
41.769395,123.42704,#11
41.768815,123.42002,#12
41.766938,123.41353,#13
41.763645,123.41643,#14
41.762101,123.41133,#15
41.765486,123.39342,#16
41.699548,123.42911,#17
41.765611,123.47624,#18
